size,sort_name,array_type,average_time
21300,Hybrid Merge+Insertion Sort,nearly sorted,4
21400,Hybrid Merge+Insertion Sort,nearly sorted,4
21500,Hybrid Merge+Insertion Sort,nearly sorted,4
21600,Hybrid Merge+Insertion Sort,nearly sorted,4
21700,Hybrid Merge+Insertion Sort,nearly sorted,4
21800,Hybrid Merge+Insertion Sort,nearly sorted,4
21900,Hybrid Merge+Insertion Sort,nearly sorted,4
22000,Hybrid Merge+Insertion Sort,nearly sorted,4
22100,Hybrid Merge+Insertion Sort,nearly sorted,4
22200,Hybrid Merge+Insertion Sort,nearly sorted,4
22300,Hybrid Merge+Insertion Sort,nearly sorted,4
22400,Hybrid Merge+Insertion Sort,nearly sorted,4
22500,Hybrid Merge+Insertion Sort,nearly sorted,4
22600,Hybrid Merge+Insertion Sort,nearly sorted,4
22700,Hybrid Merge+Insertion Sort,nearly sorted,4
22800,Hybrid Merge+Insertion Sort,nearly sorted,4
22900,Hybrid Merge+Insertion Sort,nearly sorted,4
23000,Hybrid Merge+Insertion Sort,nearly sorted,4
23100,Hybrid Merge+Insertion Sort,nearly sorted,4
23200,Hybrid Merge+Insertion Sort,nearly sorted,4
23300,Hybrid Merge+Insertion Sort,nearly sorted,4
23400,Hybrid Merge+Insertion Sort,nearly sorted,4
23500,Hybrid Merge+Insertion Sort,nearly sorted,4
23600,Hybrid Merge+Insertion Sort,nearly sorted,4
23700,Hybrid Merge+Insertion Sort,nearly sorted,4
23800,Hybrid Merge+Insertion Sort,nearly sorted,4
23900,Hybrid Merge+Insertion Sort,nearly sorted,4
24000,Hybrid Merge+Insertion Sort,nearly sorted,5
24100,Hybrid Merge+Insertion Sort,nearly sorted,4
24200,Hybrid Merge+Insertion Sort,nearly sorted,4
24300,Hybrid Merge+Insertion Sort,nearly sorted,4
24400,Hybrid Merge+Insertion Sort,nearly sorted,5
24500,Hybrid Merge+Insertion Sort,nearly sorted,5
24600,Hybrid Merge+Insertion Sort,nearly sorted,5
24700,Hybrid Merge+Insertion Sort,nearly sorted,4
24800,Hybrid Merge+Insertion Sort,nearly sorted,4
24900,Hybrid Merge+Insertion Sort,nearly sorted,4
25000,Hybrid Merge+Insertion Sort,nearly sorted,5
25100,Hybrid Merge+Insertion Sort,nearly sorted,5
25200,Hybrid Merge+Insertion Sort,nearly sorted,5
25300,Hybrid Merge+Insertion Sort,nearly sorted,5
25400,Hybrid Merge+Insertion Sort,nearly sorted,5
25500,Hybrid Merge+Insertion Sort,nearly sorted,5
25600,Hybrid Merge+Insertion Sort,nearly sorted,5
25700,Hybrid Merge+Insertion Sort,nearly sorted,5
25800,Hybrid Merge+Insertion Sort,nearly sorted,5
25900,Hybrid Merge+Insertion Sort,nearly sorted,6
26000,Hybrid Merge+Insertion Sort,nearly sorted,6
26100,Hybrid Merge+Insertion Sort,nearly sorted,6
26200,Hybrid Merge+Insertion Sort,nearly sorted,6
26300,Hybrid Merge+Insertion Sort,nearly sorted,6
26400,Hybrid Merge+Insertion Sort,nearly sorted,6
26500,Hybrid Merge+Insertion Sort,nearly sorted,6
26600,Hybrid Merge+Insertion Sort,nearly sorted,6
26700,Hybrid Merge+Insertion Sort,nearly sorted,6
26800,Hybrid Merge+Insertion Sort,nearly sorted,6
26900,Hybrid Merge+Insertion Sort,nearly sorted,6
27000,Hybrid Merge+Insertion Sort,nearly sorted,6
27100,Hybrid Merge+Insertion Sort,nearly sorted,6
27200,Hybrid Merge+Insertion Sort,nearly sorted,6
27300,Hybrid Merge+Insertion Sort,nearly sorted,6
27400,Hybrid Merge+Insertion Sort,nearly sorted,6
27500,Hybrid Merge+Insertion Sort,nearly sorted,6
27600,Hybrid Merge+Insertion Sort,nearly sorted,6
27700,Hybrid Merge+Insertion Sort,nearly sorted,6
27800,Hybrid Merge+Insertion Sort,nearly sorted,6
27900,Hybrid Merge+Insertion Sort,nearly sorted,6
28000,Hybrid Merge+Insertion Sort,nearly sorted,6
28100,Hybrid Merge+Insertion Sort,nearly sorted,6
28200,Hybrid Merge+Insertion Sort,nearly sorted,6
28300,Hybrid Merge+Insertion Sort,nearly sorted,6
28400,Hybrid Merge+Insertion Sort,nearly sorted,6
28500,Hybrid Merge+Insertion Sort,nearly sorted,6
28600,Hybrid Merge+Insertion Sort,nearly sorted,6
28700,Hybrid Merge+Insertion Sort,nearly sorted,6
28800,Hybrid Merge+Insertion Sort,nearly sorted,6
28900,Hybrid Merge+Insertion Sort,nearly sorted,6
29000,Hybrid Merge+Insertion Sort,nearly sorted,6
29100,Hybrid Merge+Insertion Sort,nearly sorted,6
29200,Hybrid Merge+Insertion Sort,nearly sorted,6
29300,Hybrid Merge+Insertion Sort,nearly sorted,6
29400,Hybrid Merge+Insertion Sort,nearly sorted,7
29500,Hybrid Merge+Insertion Sort,nearly sorted,6
29600,Hybrid Merge+Insertion Sort,nearly sorted,6
29700,Hybrid Merge+Insertion Sort,nearly sorted,6
29800,Hybrid Merge+Insertion Sort,nearly sorted,7
29900,Hybrid Merge+Insertion Sort,nearly sorted,7
30000,Hybrid Merge+Insertion Sort,nearly sorted,7
30100,Hybrid Merge+Insertion Sort,nearly sorted,7
30200,Hybrid Merge+Insertion Sort,nearly sorted,7
30300,Hybrid Merge+Insertion Sort,nearly sorted,7
30400,Hybrid Merge+Insertion Sort,nearly sorted,7
30500,Hybrid Merge+Insertion Sort,nearly sorted,7
30600,Hybrid Merge+Insertion Sort,nearly sorted,7
30700,Hybrid Merge+Insertion Sort,nearly sorted,7
30800,Hybrid Merge+Insertion Sort,nearly sorted,7
30900,Hybrid Merge+Insertion Sort,nearly sorted,7
31000,Hybrid Merge+Insertion Sort,nearly sorted,7
31100,Hybrid Merge+Insertion Sort,nearly sorted,7
31200,Hybrid Merge+Insertion Sort,nearly sorted,7
31300,Hybrid Merge+Insertion Sort,nearly sorted,7
31400,Hybrid Merge+Insertion Sort,nearly sorted,7
31500,Hybrid Merge+Insertion Sort,nearly sorted,7
31600,Hybrid Merge+Insertion Sort,nearly sorted,7
31700,Hybrid Merge+Insertion Sort,nearly sorted,7
31800,Hybrid Merge+Insertion Sort,nearly sorted,7
31900,Hybrid Merge+Insertion Sort,nearly sorted,7
32000,Hybrid Merge+Insertion Sort,nearly sorted,7
32100,Hybrid Merge+Insertion Sort,nearly sorted,7
32200,Hybrid Merge+Insertion Sort,nearly sorted,7
32300,Hybrid Merge+Insertion Sort,nearly sorted,8
32400,Hybrid Merge+Insertion Sort,nearly sorted,8
32500,Hybrid Merge+Insertion Sort,nearly sorted,8
32600,Hybrid Merge+Insertion Sort,nearly sorted,8
32700,Hybrid Merge+Insertion Sort,nearly sorted,8
32800,Hybrid Merge+Insertion Sort,nearly sorted,8
32900,Hybrid Merge+Insertion Sort,nearly sorted,8
33000,Hybrid Merge+Insertion Sort,nearly sorted,8
33100,Hybrid Merge+Insertion Sort,nearly sorted,8
33200,Hybrid Merge+Insertion Sort,nearly sorted,8
33300,Hybrid Merge+Insertion Sort,nearly sorted,8
33400,Hybrid Merge+Insertion Sort,nearly sorted,7
33500,Hybrid Merge+Insertion Sort,nearly sorted,7
33600,Hybrid Merge+Insertion Sort,nearly sorted,7
33700,Hybrid Merge+Insertion Sort,nearly sorted,7
33800,Hybrid Merge+Insertion Sort,nearly sorted,8
33900,Hybrid Merge+Insertion Sort,nearly sorted,7
34000,Hybrid Merge+Insertion Sort,nearly sorted,7
34100,Hybrid Merge+Insertion Sort,nearly sorted,7
34200,Hybrid Merge+Insertion Sort,nearly sorted,7
34300,Hybrid Merge+Insertion Sort,nearly sorted,8
34400,Hybrid Merge+Insertion Sort,nearly sorted,8
34500,Hybrid Merge+Insertion Sort,nearly sorted,7
34600,Hybrid Merge+Insertion Sort,nearly sorted,8
34700,Hybrid Merge+Insertion Sort,nearly sorted,8
34800,Hybrid Merge+Insertion Sort,nearly sorted,8
34900,Hybrid Merge+Insertion Sort,nearly sorted,8
35000,Hybrid Merge+Insertion Sort,nearly sorted,8
35100,Hybrid Merge+Insertion Sort,nearly sorted,8
35200,Hybrid Merge+Insertion Sort,nearly sorted,8
35300,Hybrid Merge+Insertion Sort,nearly sorted,8
35400,Hybrid Merge+Insertion Sort,nearly sorted,8
35500,Hybrid Merge+Insertion Sort,nearly sorted,8
35600,Hybrid Merge+Insertion Sort,nearly sorted,8
35700,Hybrid Merge+Insertion Sort,nearly sorted,8
35800,Hybrid Merge+Insertion Sort,nearly sorted,8
35900,Hybrid Merge+Insertion Sort,nearly sorted,9
36000,Hybrid Merge+Insertion Sort,nearly sorted,8
36100,Hybrid Merge+Insertion Sort,nearly sorted,8
36200,Hybrid Merge+Insertion Sort,nearly sorted,8
36300,Hybrid Merge+Insertion Sort,nearly sorted,8
36400,Hybrid Merge+Insertion Sort,nearly sorted,8
36500,Hybrid Merge+Insertion Sort,nearly sorted,8
36600,Hybrid Merge+Insertion Sort,nearly sorted,8
36700,Hybrid Merge+Insertion Sort,nearly sorted,8
36800,Hybrid Merge+Insertion Sort,nearly sorted,8
36900,Hybrid Merge+Insertion Sort,nearly sorted,8
37000,Hybrid Merge+Insertion Sort,nearly sorted,8
37100,Hybrid Merge+Insertion Sort,nearly sorted,8
37200,Hybrid Merge+Insertion Sort,nearly sorted,8
37300,Hybrid Merge+Insertion Sort,nearly sorted,8
37400,Hybrid Merge+Insertion Sort,nearly sorted,8
37500,Hybrid Merge+Insertion Sort,nearly sorted,8
37600,Hybrid Merge+Insertion Sort,nearly sorted,8
37700,Hybrid Merge+Insertion Sort,nearly sorted,8
37800,Hybrid Merge+Insertion Sort,nearly sorted,8
37900,Hybrid Merge+Insertion Sort,nearly sorted,8
38000,Hybrid Merge+Insertion Sort,nearly sorted,8
38100,Hybrid Merge+Insertion Sort,nearly sorted,8
38200,Hybrid Merge+Insertion Sort,nearly sorted,8
38300,Hybrid Merge+Insertion Sort,nearly sorted,8
38400,Hybrid Merge+Insertion Sort,nearly sorted,8
38500,Hybrid Merge+Insertion Sort,nearly sorted,9
38600,Hybrid Merge+Insertion Sort,nearly sorted,8
38700,Hybrid Merge+Insertion Sort,nearly sorted,9
38800,Hybrid Merge+Insertion Sort,nearly sorted,9
38900,Hybrid Merge+Insertion Sort,nearly sorted,9
39000,Hybrid Merge+Insertion Sort,nearly sorted,9
39100,Hybrid Merge+Insertion Sort,nearly sorted,9
39200,Hybrid Merge+Insertion Sort,nearly sorted,9
39300,Hybrid Merge+Insertion Sort,nearly sorted,9
39400,Hybrid Merge+Insertion Sort,nearly sorted,8
39500,Hybrid Merge+Insertion Sort,nearly sorted,9
39600,Hybrid Merge+Insertion Sort,nearly sorted,9
39700,Hybrid Merge+Insertion Sort,nearly sorted,9
39800,Hybrid Merge+Insertion Sort,nearly sorted,9
39900,Hybrid Merge+Insertion Sort,nearly sorted,9
40000,Hybrid Merge+Insertion Sort,nearly sorted,9
40100,Hybrid Merge+Insertion Sort,nearly sorted,9
40200,Hybrid Merge+Insertion Sort,nearly sorted,9
40300,Hybrid Merge+Insertion Sort,nearly sorted,9
40400,Hybrid Merge+Insertion Sort,nearly sorted,9
40500,Hybrid Merge+Insertion Sort,nearly sorted,9
40600,Hybrid Merge+Insertion Sort,nearly sorted,9
40700,Hybrid Merge+Insertion Sort,nearly sorted,9
40800,Hybrid Merge+Insertion Sort,nearly sorted,9
40900,Hybrid Merge+Insertion Sort,nearly sorted,9
41000,Hybrid Merge+Insertion Sort,nearly sorted,9
41100,Hybrid Merge+Insertion Sort,nearly sorted,9
41200,Hybrid Merge+Insertion Sort,nearly sorted,9
41300,Hybrid Merge+Insertion Sort,nearly sorted,9
41400,Hybrid Merge+Insertion Sort,nearly sorted,9
41500,Hybrid Merge+Insertion Sort,nearly sorted,9
41600,Hybrid Merge+Insertion Sort,nearly sorted,9
41700,Hybrid Merge+Insertion Sort,nearly sorted,9
41800,Hybrid Merge+Insertion Sort,nearly sorted,9
41900,Hybrid Merge+Insertion Sort,nearly sorted,9
42000,Hybrid Merge+Insertion Sort,nearly sorted,9
42100,Hybrid Merge+Insertion Sort,nearly sorted,9
42200,Hybrid Merge+Insertion Sort,nearly sorted,9
42300,Hybrid Merge+Insertion Sort,nearly sorted,9
42400,Hybrid Merge+Insertion Sort,nearly sorted,9
42500,Hybrid Merge+Insertion Sort,nearly sorted,9
42600,Hybrid Merge+Insertion Sort,nearly sorted,9
42700,Hybrid Merge+Insertion Sort,nearly sorted,9
42800,Hybrid Merge+Insertion Sort,nearly sorted,9
42900,Hybrid Merge+Insertion Sort,nearly sorted,9
43000,Hybrid Merge+Insertion Sort,nearly sorted,9
43100,Hybrid Merge+Insertion Sort,nearly sorted,9
43200,Hybrid Merge+Insertion Sort,nearly sorted,9
43300,Hybrid Merge+Insertion Sort,nearly sorted,9
43400,Hybrid Merge+Insertion Sort,nearly sorted,9
43500,Hybrid Merge+Insertion Sort,nearly sorted,10
43600,Hybrid Merge+Insertion Sort,nearly sorted,10
43700,Hybrid Merge+Insertion Sort,nearly sorted,9
43800,Hybrid Merge+Insertion Sort,nearly sorted,9
43900,Hybrid Merge+Insertion Sort,nearly sorted,9
44000,Hybrid Merge+Insertion Sort,nearly sorted,9
44100,Hybrid Merge+Insertion Sort,nearly sorted,9
44200,Hybrid Merge+Insertion Sort,nearly sorted,9
44300,Hybrid Merge+Insertion Sort,nearly sorted,10
44400,Hybrid Merge+Insertion Sort,nearly sorted,10
44500,Hybrid Merge+Insertion Sort,nearly sorted,10
44600,Hybrid Merge+Insertion Sort,nearly sorted,10
44700,Hybrid Merge+Insertion Sort,nearly sorted,10
44800,Hybrid Merge+Insertion Sort,nearly sorted,10
44900,Hybrid Merge+Insertion Sort,nearly sorted,12
45000,Hybrid Merge+Insertion Sort,nearly sorted,10
45100,Hybrid Merge+Insertion Sort,nearly sorted,10
45200,Hybrid Merge+Insertion Sort,nearly sorted,10
45300,Hybrid Merge+Insertion Sort,nearly sorted,10
45400,Hybrid Merge+Insertion Sort,nearly sorted,10
45500,Hybrid Merge+Insertion Sort,nearly sorted,10
45600,Hybrid Merge+Insertion Sort,nearly sorted,10
45700,Hybrid Merge+Insertion Sort,nearly sorted,10
45800,Hybrid Merge+Insertion Sort,nearly sorted,10
45900,Hybrid Merge+Insertion Sort,nearly sorted,10
46000,Hybrid Merge+Insertion Sort,nearly sorted,10
46100,Hybrid Merge+Insertion Sort,nearly sorted,10
46200,Hybrid Merge+Insertion Sort,nearly sorted,10
46300,Hybrid Merge+Insertion Sort,nearly sorted,10
46400,Hybrid Merge+Insertion Sort,nearly sorted,10
46500,Hybrid Merge+Insertion Sort,nearly sorted,10
46600,Hybrid Merge+Insertion Sort,nearly sorted,10
46700,Hybrid Merge+Insertion Sort,nearly sorted,10
46800,Hybrid Merge+Insertion Sort,nearly sorted,10
46900,Hybrid Merge+Insertion Sort,nearly sorted,10
47000,Hybrid Merge+Insertion Sort,nearly sorted,10
47100,Hybrid Merge+Insertion Sort,nearly sorted,10
47200,Hybrid Merge+Insertion Sort,nearly sorted,10
47300,Hybrid Merge+Insertion Sort,nearly sorted,10
47400,Hybrid Merge+Insertion Sort,nearly sorted,10
47500,Hybrid Merge+Insertion Sort,nearly sorted,10
47600,Hybrid Merge+Insertion Sort,nearly sorted,10
47700,Hybrid Merge+Insertion Sort,nearly sorted,10
47800,Hybrid Merge+Insertion Sort,nearly sorted,10
47900,Hybrid Merge+Insertion Sort,nearly sorted,10
48000,Hybrid Merge+Insertion Sort,nearly sorted,10
48100,Hybrid Merge+Insertion Sort,nearly sorted,10
48200,Hybrid Merge+Insertion Sort,nearly sorted,10
48300,Hybrid Merge+Insertion Sort,nearly sorted,10
48400,Hybrid Merge+Insertion Sort,nearly sorted,10
48500,Hybrid Merge+Insertion Sort,nearly sorted,10
48600,Hybrid Merge+Insertion Sort,nearly sorted,10
48700,Hybrid Merge+Insertion Sort,nearly sorted,10
48800,Hybrid Merge+Insertion Sort,nearly sorted,10
48900,Hybrid Merge+Insertion Sort,nearly sorted,12
49000,Hybrid Merge+Insertion Sort,nearly sorted,10
49100,Hybrid Merge+Insertion Sort,nearly sorted,10
49200,Hybrid Merge+Insertion Sort,nearly sorted,10
49300,Hybrid Merge+Insertion Sort,nearly sorted,10
49400,Hybrid Merge+Insertion Sort,nearly sorted,10
49500,Hybrid Merge+Insertion Sort,nearly sorted,10
49600,Hybrid Merge+Insertion Sort,nearly sorted,11
49700,Hybrid Merge+Insertion Sort,nearly sorted,11
49800,Hybrid Merge+Insertion Sort,nearly sorted,11
49900,Hybrid Merge+Insertion Sort,nearly sorted,11
50000,Hybrid Merge+Insertion Sort,nearly sorted,11
50100,Hybrid Merge+Insertion Sort,nearly sorted,12
50200,Hybrid Merge+Insertion Sort,nearly sorted,11
50300,Hybrid Merge+Insertion Sort,nearly sorted,11
50400,Hybrid Merge+Insertion Sort,nearly sorted,11
50500,Hybrid Merge+Insertion Sort,nearly sorted,11
50600,Hybrid Merge+Insertion Sort,nearly sorted,11
50700,Hybrid Merge+Insertion Sort,nearly sorted,11
50800,Hybrid Merge+Insertion Sort,nearly sorted,11
50900,Hybrid Merge+Insertion Sort,nearly sorted,11
51000,Hybrid Merge+Insertion Sort,nearly sorted,11
51100,Hybrid Merge+Insertion Sort,nearly sorted,11
51200,Hybrid Merge+Insertion Sort,nearly sorted,11
51300,Hybrid Merge+Insertion Sort,nearly sorted,11
51400,Hybrid Merge+Insertion Sort,nearly sorted,12
51500,Hybrid Merge+Insertion Sort,nearly sorted,12
51600,Hybrid Merge+Insertion Sort,nearly sorted,12
51700,Hybrid Merge+Insertion Sort,nearly sorted,13
51800,Hybrid Merge+Insertion Sort,nearly sorted,13
51900,Hybrid Merge+Insertion Sort,nearly sorted,14
52000,Hybrid Merge+Insertion Sort,nearly sorted,13
52100,Hybrid Merge+Insertion Sort,nearly sorted,13
52200,Hybrid Merge+Insertion Sort,nearly sorted,13
52300,Hybrid Merge+Insertion Sort,nearly sorted,13
52400,Hybrid Merge+Insertion Sort,nearly sorted,13
52500,Hybrid Merge+Insertion Sort,nearly sorted,14
52600,Hybrid Merge+Insertion Sort,nearly sorted,14
52700,Hybrid Merge+Insertion Sort,nearly sorted,14
52800,Hybrid Merge+Insertion Sort,nearly sorted,13
52900,Hybrid Merge+Insertion Sort,nearly sorted,13
53000,Hybrid Merge+Insertion Sort,nearly sorted,13
53100,Hybrid Merge+Insertion Sort,nearly sorted,13
53200,Hybrid Merge+Insertion Sort,nearly sorted,13
53300,Hybrid Merge+Insertion Sort,nearly sorted,14
53400,Hybrid Merge+Insertion Sort,nearly sorted,13
53500,Hybrid Merge+Insertion Sort,nearly sorted,14
53600,Hybrid Merge+Insertion Sort,nearly sorted,14
53700,Hybrid Merge+Insertion Sort,nearly sorted,14
53800,Hybrid Merge+Insertion Sort,nearly sorted,14
53900,Hybrid Merge+Insertion Sort,nearly sorted,14
54000,Hybrid Merge+Insertion Sort,nearly sorted,14
54100,Hybrid Merge+Insertion Sort,nearly sorted,14
54200,Hybrid Merge+Insertion Sort,nearly sorted,14
54300,Hybrid Merge+Insertion Sort,nearly sorted,14
54400,Hybrid Merge+Insertion Sort,nearly sorted,14
54500,Hybrid Merge+Insertion Sort,nearly sorted,14
54600,Hybrid Merge+Insertion Sort,nearly sorted,14
54700,Hybrid Merge+Insertion Sort,nearly sorted,14
54800,Hybrid Merge+Insertion Sort,nearly sorted,14
54900,Hybrid Merge+Insertion Sort,nearly sorted,14
55000,Hybrid Merge+Insertion Sort,nearly sorted,14
55100,Hybrid Merge+Insertion Sort,nearly sorted,14
55200,Hybrid Merge+Insertion Sort,nearly sorted,14
55300,Hybrid Merge+Insertion Sort,nearly sorted,14
55400,Hybrid Merge+Insertion Sort,nearly sorted,15
55500,Hybrid Merge+Insertion Sort,nearly sorted,14
55600,Hybrid Merge+Insertion Sort,nearly sorted,14
55700,Hybrid Merge+Insertion Sort,nearly sorted,14
55800,Hybrid Merge+Insertion Sort,nearly sorted,14
55900,Hybrid Merge+Insertion Sort,nearly sorted,14
56000,Hybrid Merge+Insertion Sort,nearly sorted,15
56100,Hybrid Merge+Insertion Sort,nearly sorted,15
56200,Hybrid Merge+Insertion Sort,nearly sorted,14
56300,Hybrid Merge+Insertion Sort,nearly sorted,14
56400,Hybrid Merge+Insertion Sort,nearly sorted,14
56500,Hybrid Merge+Insertion Sort,nearly sorted,14
56600,Hybrid Merge+Insertion Sort,nearly sorted,14
56700,Hybrid Merge+Insertion Sort,nearly sorted,14
56800,Hybrid Merge+Insertion Sort,nearly sorted,14
56900,Hybrid Merge+Insertion Sort,nearly sorted,14
57000,Hybrid Merge+Insertion Sort,nearly sorted,14
57100,Hybrid Merge+Insertion Sort,nearly sorted,14
57200,Hybrid Merge+Insertion Sort,nearly sorted,14
57300,Hybrid Merge+Insertion Sort,nearly sorted,15
57400,Hybrid Merge+Insertion Sort,nearly sorted,14
57500,Hybrid Merge+Insertion Sort,nearly sorted,14
57600,Hybrid Merge+Insertion Sort,nearly sorted,14
57700,Hybrid Merge+Insertion Sort,nearly sorted,14
57800,Hybrid Merge+Insertion Sort,nearly sorted,15
57900,Hybrid Merge+Insertion Sort,nearly sorted,15
58000,Hybrid Merge+Insertion Sort,nearly sorted,15
58100,Hybrid Merge+Insertion Sort,nearly sorted,15
58200,Hybrid Merge+Insertion Sort,nearly sorted,15
58300,Hybrid Merge+Insertion Sort,nearly sorted,17
58400,Hybrid Merge+Insertion Sort,nearly sorted,15
58500,Hybrid Merge+Insertion Sort,nearly sorted,15
58600,Hybrid Merge+Insertion Sort,nearly sorted,16
58700,Hybrid Merge+Insertion Sort,nearly sorted,15
58800,Hybrid Merge+Insertion Sort,nearly sorted,15
58900,Hybrid Merge+Insertion Sort,nearly sorted,15
59000,Hybrid Merge+Insertion Sort,nearly sorted,15
59100,Hybrid Merge+Insertion Sort,nearly sorted,15
59200,Hybrid Merge+Insertion Sort,nearly sorted,15
59300,Hybrid Merge+Insertion Sort,nearly sorted,16
59400,Hybrid Merge+Insertion Sort,nearly sorted,16
59500,Hybrid Merge+Insertion Sort,nearly sorted,16
59600,Hybrid Merge+Insertion Sort,nearly sorted,16
59700,Hybrid Merge+Insertion Sort,nearly sorted,17
59800,Hybrid Merge+Insertion Sort,nearly sorted,15
59900,Hybrid Merge+Insertion Sort,nearly sorted,15
60000,Hybrid Merge+Insertion Sort,nearly sorted,15
60100,Hybrid Merge+Insertion Sort,nearly sorted,15
60200,Hybrid Merge+Insertion Sort,nearly sorted,15
60300,Hybrid Merge+Insertion Sort,nearly sorted,16
60400,Hybrid Merge+Insertion Sort,nearly sorted,16
60500,Hybrid Merge+Insertion Sort,nearly sorted,15
60600,Hybrid Merge+Insertion Sort,nearly sorted,15
60700,Hybrid Merge+Insertion Sort,nearly sorted,15
60800,Hybrid Merge+Insertion Sort,nearly sorted,15
60900,Hybrid Merge+Insertion Sort,nearly sorted,16
61000,Hybrid Merge+Insertion Sort,nearly sorted,16
61100,Hybrid Merge+Insertion Sort,nearly sorted,15
61200,Hybrid Merge+Insertion Sort,nearly sorted,15
61300,Hybrid Merge+Insertion Sort,nearly sorted,15
61400,Hybrid Merge+Insertion Sort,nearly sorted,15
61500,Hybrid Merge+Insertion Sort,nearly sorted,15
61600,Hybrid Merge+Insertion Sort,nearly sorted,15
61700,Hybrid Merge+Insertion Sort,nearly sorted,16
61800,Hybrid Merge+Insertion Sort,nearly sorted,20
61900,Hybrid Merge+Insertion Sort,nearly sorted,17
62000,Hybrid Merge+Insertion Sort,nearly sorted,18
62100,Hybrid Merge+Insertion Sort,nearly sorted,20
62200,Hybrid Merge+Insertion Sort,nearly sorted,16
62300,Hybrid Merge+Insertion Sort,nearly sorted,16
62400,Hybrid Merge+Insertion Sort,nearly sorted,15
62500,Hybrid Merge+Insertion Sort,nearly sorted,15
62600,Hybrid Merge+Insertion Sort,nearly sorted,15
62700,Hybrid Merge+Insertion Sort,nearly sorted,15
62800,Hybrid Merge+Insertion Sort,nearly sorted,15
62900,Hybrid Merge+Insertion Sort,nearly sorted,16
63000,Hybrid Merge+Insertion Sort,nearly sorted,16
63100,Hybrid Merge+Insertion Sort,nearly sorted,16
63200,Hybrid Merge+Insertion Sort,nearly sorted,16
63300,Hybrid Merge+Insertion Sort,nearly sorted,16
63400,Hybrid Merge+Insertion Sort,nearly sorted,16
63500,Hybrid Merge+Insertion Sort,nearly sorted,18
63600,Hybrid Merge+Insertion Sort,nearly sorted,16
63700,Hybrid Merge+Insertion Sort,nearly sorted,16
63800,Hybrid Merge+Insertion Sort,nearly sorted,16
63900,Hybrid Merge+Insertion Sort,nearly sorted,16
64000,Hybrid Merge+Insertion Sort,nearly sorted,16
64100,Hybrid Merge+Insertion Sort,nearly sorted,16
64200,Hybrid Merge+Insertion Sort,nearly sorted,16
64300,Hybrid Merge+Insertion Sort,nearly sorted,16
64400,Hybrid Merge+Insertion Sort,nearly sorted,16
64500,Hybrid Merge+Insertion Sort,nearly sorted,16
64600,Hybrid Merge+Insertion Sort,nearly sorted,17
64700,Hybrid Merge+Insertion Sort,nearly sorted,16
64800,Hybrid Merge+Insertion Sort,nearly sorted,16
64900,Hybrid Merge+Insertion Sort,nearly sorted,16
65000,Hybrid Merge+Insertion Sort,nearly sorted,16
65100,Hybrid Merge+Insertion Sort,nearly sorted,16
65200,Hybrid Merge+Insertion Sort,nearly sorted,16
65300,Hybrid Merge+Insertion Sort,nearly sorted,16
65400,Hybrid Merge+Insertion Sort,nearly sorted,16
65500,Hybrid Merge+Insertion Sort,nearly sorted,16
65600,Hybrid Merge+Insertion Sort,nearly sorted,16
65700,Hybrid Merge+Insertion Sort,nearly sorted,16
65800,Hybrid Merge+Insertion Sort,nearly sorted,16
65900,Hybrid Merge+Insertion Sort,nearly sorted,16
66000,Hybrid Merge+Insertion Sort,nearly sorted,17
66100,Hybrid Merge+Insertion Sort,nearly sorted,16
66200,Hybrid Merge+Insertion Sort,nearly sorted,16
66300,Hybrid Merge+Insertion Sort,nearly sorted,16
66400,Hybrid Merge+Insertion Sort,nearly sorted,16
66500,Hybrid Merge+Insertion Sort,nearly sorted,16
66600,Hybrid Merge+Insertion Sort,nearly sorted,17
66700,Hybrid Merge+Insertion Sort,nearly sorted,16
66800,Hybrid Merge+Insertion Sort,nearly sorted,16
66900,Hybrid Merge+Insertion Sort,nearly sorted,16
67000,Hybrid Merge+Insertion Sort,nearly sorted,18
67100,Hybrid Merge+Insertion Sort,nearly sorted,16
67200,Hybrid Merge+Insertion Sort,nearly sorted,17
67300,Hybrid Merge+Insertion Sort,nearly sorted,17
67400,Hybrid Merge+Insertion Sort,nearly sorted,17
67500,Hybrid Merge+Insertion Sort,nearly sorted,17
67600,Hybrid Merge+Insertion Sort,nearly sorted,17
67700,Hybrid Merge+Insertion Sort,nearly sorted,17
67800,Hybrid Merge+Insertion Sort,nearly sorted,17
67900,Hybrid Merge+Insertion Sort,nearly sorted,17
68000,Hybrid Merge+Insertion Sort,nearly sorted,17
68100,Hybrid Merge+Insertion Sort,nearly sorted,17
68200,Hybrid Merge+Insertion Sort,nearly sorted,17
68300,Hybrid Merge+Insertion Sort,nearly sorted,17
68400,Hybrid Merge+Insertion Sort,nearly sorted,17
68500,Hybrid Merge+Insertion Sort,nearly sorted,19
68600,Hybrid Merge+Insertion Sort,nearly sorted,18
68700,Hybrid Merge+Insertion Sort,nearly sorted,17
68800,Hybrid Merge+Insertion Sort,nearly sorted,17
68900,Hybrid Merge+Insertion Sort,nearly sorted,17
69000,Hybrid Merge+Insertion Sort,nearly sorted,17
69100,Hybrid Merge+Insertion Sort,nearly sorted,17
69200,Hybrid Merge+Insertion Sort,nearly sorted,18
69300,Hybrid Merge+Insertion Sort,nearly sorted,18
69400,Hybrid Merge+Insertion Sort,nearly sorted,17
